timestamp_utc,event,state,district,block,village,year,wqi_value,wqi_class,wqi_range,hhi_value,hhi_class,hhi_range,payload_json,result_json
2026-02-26T12:56:39.119957+00:00,groq_bundle_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,29.12,Good,,1.3,High Risk,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 0, ""temperature_change_c"": 0, ""agri_change_pct"": 0, ""population_change_pct"": 0}, ""compare"": {""district"": ""Ariyalur"", ""year"": 2025}}","{""error"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010"", ""meta"": {""provider"": ""local_fallback"", ""model"": ""rule_based_template"", ""reason"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010""}}"
2026-02-26T12:57:09.488710+00:00,groq_bundle_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,29.12,Good,,1.3,High Risk,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 100, ""temperature_change_c"": 100, ""agri_change_pct"": 100, ""population_change_pct"": 100}, ""compare"": {""district"": ""Dindigul"", ""year"": 2025}}","{""error"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010"", ""meta"": {""provider"": ""local_fallback"", ""model"": ""rule_based_template"", ""reason"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010""}}"
2026-02-26T13:00:53.367696+00:00,predict_success,Tamil Nadu,Thanjavur,Ammapet,Agaramangudi,2025,12.28,Excellent,6.03-18.53,1.0,Low Risk,1.0-1.0,"{""state"": ""Tamil Nadu"", ""district"": ""Thanjavur"", ""block"": ""Ammapet"", ""village"": ""Agaramangudi"", ""year"": ""2025""}","{""district"": ""Thanjavur"", ""block"": ""Ammapet"", ""village"": ""Agaramangudi"", ""year"": 2025, ""wqi"": {""class"": ""Excellent"", ""value"": 12.28, ""range"": [6.03, 18.53]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 1.0, ""range"": [1.0, 1.0]}, ""trend"": [{""year"": 2020, ""wqi_value"": 39.55, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2021, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2022, ""wqi_value"": 40.86, ""hhi_value"": 1.83, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2023, ""wqi_value"": 100.01, ""hhi_value"": 1.12, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2024, ""wqi_value"": 76.0, ""hhi_value"": 2.26, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2025, ""wqi_value"": 12.28, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2026, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 33.08, ""hhi_value"": 2.13, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2028, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 16.11, ""hhi_value"": 1.92, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2030, ""wqi_value"": 11.84, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T13:01:06.630617+00:00,predict_client,Tamil Nadu,Thanjavur,Ammapet,Agaramangudi,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Thanjavur"", ""block"": ""Ammapet"", ""village"": ""Agaramangudi"", ""year"": ""2025""}",
2026-02-26T13:08:12.212661+00:00,groq_bundle_fallback,Tamil Nadu,Ariyalur,Andimadam,Ariyalur,2026,9.01,Excellent,,0.55,Low Risk,,"{""block"": ""Andimadam"", ""compare"": {""district"": ""Cuddalore"", ""year"": 2027}, ""district"": ""Ariyalur"", ""scenario"": {""agri_change_pct"": 7, ""population_change_pct"": 3, ""rainfall_change_pct"": 5, ""temperature_change_c"": 0.6}, ""state"": ""Tamil Nadu"", ""village"": ""Ariyalur"", ""year"": 2026}","{""meta"": {""provider"": ""local_fallback"", ""model"": ""rule_based_template"", ""reason"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010""}, ""warning"": ""Groq unavailable; local fallback analysis returned.""}"
2026-02-26T13:08:12.283607+00:00,groq_chat_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2026,9.01,Excellent,,0.55,Low Risk,,"{""question"": ""what is top management strategy?""}","{""provider"": ""local_fallback"", ""warning"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010""}"
2026-02-26T13:09:33.332914+00:00,groq_bundle_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,100.01,Unsuitable for Drinking,,1.0,Low Risk,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 0, ""temperature_change_c"": 0, ""agri_change_pct"": 0, ""population_change_pct"": 0}, ""compare"": {""district"": ""Ariyalur"", ""year"": 2025}}","{""meta"": {""provider"": ""local_fallback"", ""model"": ""rule_based_template"", ""reason"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010""}, ""warning"": ""Groq unavailable; local fallback analysis returned.""}"
2026-02-26T13:09:52.589104+00:00,groq_chat_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,100.01,Unsuitable for Drinking,,1,Low Risk,,"{""question"": ""what is wqi""}","{""provider"": ""local_fallback"", ""warning"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010""}"
2026-02-26T13:12:05.634009+00:00,groq_bundle_success,Tamil Nadu,Ariyalur,Andimadam,Ariyalur,2026,76.0,Very Poor,,0.55,Low Risk,,"{""block"": ""Andimadam"", ""compare"": {""district"": ""Cuddalore"", ""year"": 2027}, ""district"": ""Ariyalur"", ""scenario"": {""agri_change_pct"": 7, ""population_change_pct"": 3, ""rainfall_change_pct"": 5, ""temperature_change_c"": 0.6}, ""state"": ""Tamil Nadu"", ""village"": ""Ariyalur"", ""year"": 2026}","{""meta"": {""model"": ""llama-3.1-8b-instant"", ""provider"": ""Groq""}, ""warning"": """"}"
2026-02-26T13:12:48.709280+00:00,groq_bundle_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,21.74,Excellent,,1.0,Low Risk,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 0, ""temperature_change_c"": 0, ""agri_change_pct"": 0, ""population_change_pct"": 0}, ""compare"": {""district"": ""Ariyalur"", ""year"": 2025}}","{""meta"": {""provider"": ""local_fallback"", ""model"": ""rule_based_template"", ""reason"": ""Groq request failed: HTTP 401: Unauthorized | {\""error\"":{\""message\"":\""Invalid API Key\"",\""type\"":\""invalid_request_error\"",\""code\"":\""invalid_api_key\""}}\n""}, ""warning"": ""Groq unavailable; local fallback analysis returned.""}"
2026-02-26T13:12:51.629059+00:00,groq_chat_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,21.74,Excellent,,1,Low Risk,,"{""question"": ""hi""}","{""provider"": ""local_fallback"", ""warning"": ""Groq request failed: HTTP 401: Unauthorized | {\""error\"":{\""message\"":\""Invalid API Key\"",\""type\"":\""invalid_request_error\"",\""code\"":\""invalid_api_key\""}}\n""}"
2026-02-26T13:14:09.384677+00:00,groq_chat_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,21.74,Excellent,,1,Low Risk,,"{""question"": ""how do u conclude it is risk""}","{""provider"": ""local_fallback"", ""warning"": ""Groq request failed: HTTP 401: Unauthorized | {\""error\"":{\""message\"":\""Invalid API Key\"",\""type\"":\""invalid_request_error\"",\""code\"":\""invalid_api_key\""}}\n""}"
2026-02-26T13:14:19.978349+00:00,groq_chat_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,21.74,Excellent,,1,Low Risk,,"{""question"": ""give me the reasom""}","{""provider"": ""local_fallback"", ""warning"": ""Groq request failed: HTTP 401: Unauthorized | {\""error\"":{\""message\"":\""Invalid API Key\"",\""type\"":\""invalid_request_error\"",\""code\"":\""invalid_api_key\""}}\n""}"
2026-02-26T13:20:52.955997+00:00,groq_bundle_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,35.91,Good,,1.0,Low Risk,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 0, ""temperature_change_c"": 0, ""agri_change_pct"": 0, ""population_change_pct"": 0}, ""compare"": {""district"": ""Ariyalur"", ""year"": 2025}}","{""meta"": {""provider"": ""local_fallback"", ""model"": ""rule_based_template"", ""reason"": ""Groq request failed: HTTP 401: Unauthorized | {\""error\"":{\""message\"":\""Invalid API Key\"",\""type\"":\""invalid_request_error\"",\""code\"":\""invalid_api_key\""}}\n""}, ""warning"": ""Groq unavailable; local fallback analysis returned.""}"
2026-02-26T13:25:02.307209+00:00,groq_bundle_success,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2028,37.59,Good,,1.0,Low Risk,,"{""block"": ""Andimadam"", ""compare"": {""district"": ""Cuddalore"", ""year"": 2028}, ""district"": ""Ariyalur"", ""scenario"": {""agri_change_pct"": 3, ""population_change_pct"": 2, ""rainfall_change_pct"": 5, ""temperature_change_c"": 0.4}, ""state"": ""Tamil Nadu"", ""village"": ""Alagapuram"", ""year"": 2028}","{""meta"": {""model"": ""llama-3.1-8b-instant"", ""provider"": ""Groq""}, ""warning"": """"}"
2026-02-26T13:25:02.503521+00:00,groq_bundle_pdf_export,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2028,37.59,Good,,1.0,Low Risk,,"{""block"": ""Andimadam"", ""district"": ""Ariyalur"", ""state"": ""Tamil Nadu"", ""village"": ""Alagapuram"", ""year"": 2028}","{""download"": ""research_bundle_Ariyalur_2028.pdf""}"
2026-02-26T13:26:00.011882+00:00,groq_bundle_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,17.01,Excellent,,2.24,High Risk,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 0, ""temperature_change_c"": 0, ""agri_change_pct"": 0, ""population_change_pct"": 0}, ""compare"": {""district"": ""Ariyalur"", ""year"": 2025}}","{""meta"": {""provider"": ""local_fallback"", ""model"": ""rule_based_template"", ""reason"": ""Groq request failed: HTTP 401: Unauthorized | {\""error\"":{\""message\"":\""Invalid API Key\"",\""type\"":\""invalid_request_error\"",\""code\"":\""invalid_api_key\""}}\n""}, ""warning"": ""Groq unavailable; local fallback analysis returned.""}"
2026-02-26T13:26:34.020778+00:00,groq_bundle_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,52.34,Poor,,1.48,High Risk,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 0, ""temperature_change_c"": 0, ""agri_change_pct"": 0, ""population_change_pct"": 0}, ""compare"": {""district"": ""Ariyalur"", ""year"": 2025}}","{""meta"": {""provider"": ""local_fallback"", ""model"": ""rule_based_template"", ""reason"": ""Groq request failed: HTTP 401: Unauthorized | {\""error\"":{\""message\"":\""Invalid API Key\"",\""type\"":\""invalid_request_error\"",\""code\"":\""invalid_api_key\""}}\n""}, ""warning"": ""Groq unavailable; local fallback analysis returned.""}"
2026-02-26T13:26:37.967829+00:00,groq_bundle_pdf_export,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,52.34,Poor,,1.48,High Risk,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025}","{""download"": ""research_bundle_Ariyalur_2025.pdf""}"
2026-02-26T13:27:26.022330+00:00,groq_bundle_fallback,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,52.34,Poor,,1.48,High Risk,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 0, ""temperature_change_c"": 0, ""agri_change_pct"": 0, ""population_change_pct"": 0}, ""compare"": {""district"": ""Ariyalur"", ""year"": 2025}}","{""meta"": {""provider"": ""local_fallback"", ""model"": ""rule_based_template"", ""reason"": ""Groq request failed: HTTP 401: Unauthorized | {\""error\"":{\""message\"":\""Invalid API Key\"",\""type\"":\""invalid_request_error\"",\""code\"":\""invalid_api_key\""}}\n""}, ""warning"": ""Groq unavailable; local fallback analysis returned.""}"
2026-02-26T13:27:26.868306+00:00,groq_bundle_pdf_export,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,52.34,Poor,,1.48,High Risk,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025}","{""download"": ""research_bundle_Ariyalur_2025.pdf""}"
2026-03-23T09:45:06.661196+00:00,predict_success,Tamil Nadu,Tiruvannamalai,Jawadhu Hills,Veergoundanur,2032,37.69,Good,31.69-43.69,0.47,Low Risk,0.22-0.72,"{""state"": ""Tamil Nadu"", ""district"": ""Tiruvannamalai"", ""block"": ""Jawadhu Hills"", ""village"": ""Veergoundanur"", ""year"": ""2032""}","{""district"": ""Tiruvannamalai"", ""block"": ""Jawadhu Hills"", ""village"": ""Veergoundanur"", ""year"": 2032, ""wqi"": {""class"": ""Good"", ""value"": 37.69, ""range"": [31.69, 43.69]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.47, ""range"": [0.22, 0.72]}, ""trend"": [{""year"": 2027, ""wqi_value"": 28.32, ""hhi_value"": 0.27, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 12.22, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2030, ""wqi_value"": 34.55, ""hhi_value"": 1.43, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2031, ""wqi_value"": 13.7, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2032, ""wqi_value"": 37.69, ""hhi_value"": 0.47, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2033, ""wqi_value"": 39.87, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2034, ""wqi_value"": 58.94, ""hhi_value"": 0.35, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2035, ""wqi_value"": 51.0, ""hhi_value"": 1.85, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2036, ""wqi_value"": 53.61, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2037, ""wqi_value"": 40.81, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}]}"
2026-03-23T09:45:18.952379+00:00,predict_client,Tamil Nadu,Tiruvannamalai,Jawadhu Hills,Veergoundanur,2032,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Tiruvannamalai"", ""block"": ""Jawadhu Hills"", ""village"": ""Veergoundanur"", ""year"": ""2032""}",
